Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772306957,50,,Aggregated,23.700000,0.000000,94,95,98,100,190,230,320,480,610,610,610,593,0,94,116.85162226134996,88.04973999940557,612.8015909998794,159.0
1772306958,50,,Aggregated,23.800000,0.000000,94,95,98,100,190,230,320,470,610,610,610,618,0,94,115.89715994821886,86.34255899960408,612.8015909998794,159.0
1772306959,50,,Aggregated,23.500000,0.000000,94,95,98,100,180,230,320,470,610,610,610,641,0,94,115.8617112293446,86.34255899960408,612.8015909998794,159.0
1772306960,50,,Aggregated,24.000000,0.000000,94,95,98,100,180,230,320,470,610,610,610,664,0,94,115.04700086597731,86.34255899960408,612.8015909998794,159.0
1772306961,50,,Aggregated,24.200000,0.000000,94,95,97,100,180,230,320,470,610,610,610,689,0,94,114.2209375892809,86.34255899960408,612.8015909998794,159.0
1772306962,50,,Aggregated,23.800000,0.000000,94,95,97,100,170,230,320,470,610,610,610,711,0,94,113.54028130945447,86.34255899960408,612.8015909998794,159.0
1772306963,50,,Aggregated,23.500000,0.000000,93,95,97,99,160,220,320,470,610,610,610,734,0,93,112.86909487332296,86.34255899960408,612.8015909998794,159.0
1772306964,50,,Aggregated,24.100000,0.000000,93,95,96,99,160,220,320,470,610,610,610,757,0,93,112.2392851136272,86.34255899960408,612.8015909998794,159.0
1772306965,50,,Aggregated,23.400000,0.000000,93,95,96,98,160,220,320,470,610,610,610,780,0,93,111.67269757307879,86.34255899960408,612.8015909998794,159.0
1772306966,50,,Aggregated,23.600000,0.000000,93,95,96,98,150,220,310,470,610,610,610,807,0,93,111.02183662701108,86.34255899960408,612.8015909998794,159.0
1772306967,50,,Aggregated,24.000000,0.000000,93,95,96,98,150,220,310,470,610,610,610,830,0,93,110.51352872167494,86.34255899960408,612.8015909998794,159.0
1772306968,50,,Aggregated,23.800000,0.000000,93,95,96,98,150,220,310,470,610,610,610,851,0,93,110.08029248058324,86.34255899960408,612.8015909998794,159.0
1772306969,50,,Aggregated,24.000000,0.000000,93,95,96,97,140,220,310,470,610,610,610,880,0,93,109.53862713065313,86.34255899960408,612.8015909998794,159.0
1772306970,50,,Aggregated,24.000000,0.000000,93,95,96,97,140,220,300,410,610,610,610,905,0,93,109.15169109279134,86.34255899960408,612.8015909998794,159.0
1772306971,50,,Aggregated,24.100000,0.000000,93,95,96,97,140,220,300,410,610,610,610,928,0,93,108.72806606893595,86.34255899960408,612.8015909998794,159.0
1772306972,50,,Aggregated,24.300000,0.000000,93,95,96,97,130,210,290,410,610,610,610,954,0,93,108.29608615511106,86.34255899960408,612.8015909998794,159.0
1772306973,50,,Aggregated,24.200000,0.000000,93,94,96,97,130,210,290,410,610,610,610,980,0,93,107.9034956509921,86.34255899960408,612.8015909998794,159.0
1772306974,50,,Aggregated,24.000000,0.000000,93,95,96,97,120,210,290,410,610,610,610,997,0,93,107.67005606717746,86.34255899960408,612.8015909998794,159.0
1772306975,50,,Aggregated,24.000000,0.000000,93,95,96,97,120,210,280,370,520,610,610,1020,0,93,107.34769091173517,86.34255899960408,612.8015909998794,159.0
1772306976,50,,Aggregated,24.000000,0.000000,93,94,96,97,120,210,280,370,520,610,610,1048,0,93,106.9730946039709,86.34255899960408,612.8015909998794,159.0
1772306977,50,,Aggregated,24.200000,0.000000,93,94,96,97,110,200,280,370,520,610,610,1071,0,93,106.69295517363663,86.34255899960408,612.8015909998794,159.0
1772306978,50,,Aggregated,24.200000,0.000000,93,94,96,97,110,200,280,370,520,610,610,1091,0,93,106.43364957100327,86.34255899960408,612.8015909998794,159.0
1772306979,50,,Aggregated,24.200000,0.000000,93,94,96,97,110,200,270,320,520,610,610,1114,0,93,106.13467521450556,86.34255899960408,612.8015909998794,159.0
1772306980,50,,Aggregated,23.700000,0.000000,93,94,95,97,110,200,270,320,520,610,610,1137,0,93,105.8668462761279,86.34255899960408,612.8015909998794,159.0
1772306981,50,,Aggregated,23.600000,0.000000,93,94,95,97,110,190,270,320,520,610,610,1163,0,93,105.56389860357115,86.34255899960408,612.8015909998794,159.0
1772306982,50,,Aggregated,23.300000,0.000000,93,94,95,96,110,190,270,320,520,610,610,1185,0,93,105.31035892652861,86.34255899960408,612.8015909998794,159.0
1772306983,50,,Aggregated,23.600000,0.000000,93,94,95,96,110,190,270,320,520,610,610,1209,0,93,105.05651102392565,86.34255899960408,612.8015909998794,159.0
1772306984,50,,Aggregated,23.100000,0.000000,93,94,95,96,110,190,270,320,520,610,610,1235,0,93,104.7848066323185,86.34255899960408,612.8015909998794,159.0
1772306985,50,,Aggregated,24.000000,0.000000,93,94,95,96,100,180,270,320,520,610,610,1261,0,93,104.56789663039008,86.34255899960408,612.8015909998794,159.0
1772306986,50,,Aggregated,23.800000,0.000000,93,94,95,96,100,180,270,320,520,610,610,1284,0,93,104.3486759025799,86.34255899960408,612.8015909998794,159.0
1772306987,50,,Aggregated,23.100000,0.000000,93,94,95,96,100,180,260,320,520,610,610,1309,0,93,104.11529062101756,86.34255899960408,612.8015909998794,159.0
1772306988,50,,Aggregated,23.500000,0.000000,93,94,95,96,100,180,260,320,520,610,610,1333,0,93,103.89530605544662,86.34255899960408,612.8015909998794,159.0
1772306989,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,180,240,320,520,610,610,1353,0,93,103.73878832366192,86.34255899960408,612.8015909998794,159.0
1772306990,50,,Aggregated,24.200000,0.000000,93,94,95,96,100,180,240,320,520,610,610,1378,0,93,103.53424756161911,86.34255899960408,612.8015909998794,159.0
1772306991,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,170,240,320,520,610,610,1401,0,93,103.35061218338433,86.34255899960408,612.8015909998794,159.0
1772306992,50,,Aggregated,24.100000,0.000000,93,94,95,96,100,170,240,320,520,610,610,1429,0,93,103.1528942819549,86.34255899960408,612.8015909998794,159.0
1772306993,50,,Aggregated,23.800000,0.000000,93,94,95,96,100,170,240,320,520,610,610,1448,0,93,103.00751514013633,86.34255899960408,612.8015909998794,159.0
1772306994,50,,Aggregated,24.000000,0.000000,93,94,95,96,100,160,230,320,520,610,610,1475,0,93,102.8172701992656,86.34255899960408,612.8015909998794,159.0
1772306995,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,160,230,320,520,610,610,1505,0,93,102.65263656871332,86.34255899960408,612.8015909998794,159.0
1772306996,50,,Aggregated,23.700000,0.000000,93,94,95,96,100,160,230,320,520,610,610,1525,0,93,102.52279377765248,86.34255899960408,612.8015909998794,159.0
1772306997,50,,Aggregated,24.200000,0.000000,93,94,95,96,100,160,230,320,520,610,610,1553,0,93,102.34268204051806,86.34255899960408,612.8015909998794,159.0
1772306998,50,,Aggregated,24.000000,0.000000,93,94,95,96,100,150,230,320,520,610,610,1572,0,93,102.21588676585138,86.34255899960408,612.8015909998794,159.0
1772306999,50,,Aggregated,23.900000,0.000000,93,94,95,96,100,150,230,320,520,610,610,1599,0,93,102.05771351589132,86.34255899960408,612.8015909998794,159.0
1772307000,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,170,240,320,520,610,610,1622,0,93,102.84961256775485,86.34255899960408,612.8015909998794,159.0
1772307001,50,,Aggregated,24.700000,0.000000,93,94,95,96,100,170,240,320,520,610,610,1642,0,93,103.08980205840366,86.34255899960408,612.8015909998794,159.0
1772307002,50,,Aggregated,23.900000,0.000000,93,94,95,96,100,190,270,320,520,610,610,1659,0,93,104.45265988480678,86.34255899960408,612.8015909998794,159.0
1772307003,50,,Aggregated,24.000000,0.000000,93,94,95,97,110,220,360,470,630,650,650,1687,0,93,109.31311708707321,86.34255899960408,646.1061520021758,159.0
1772307004,50,,Aggregated,24.300000,0.000000,93,94,96,97,120,220,350,470,630,650,650,1713,0,93,109.81045811610683,86.34255899960408,646.1061520021758,159.0
1772307005,50,,Aggregated,23.300000,0.000000,93,94,96,97,120,220,350,470,630,650,650,1734,0,93,109.65706631828137,86.34255899960408,646.1061520021758,159.0
1772307006,50,,Aggregated,23.800000,0.000000,93,95,96,97,120,220,340,470,630,650,650,1763,0,93,109.46602052120754,86.34255899960408,646.1061520021758,159.0
1772307007,50,,Aggregated,23.700000,0.000000,93,95,96,97,120,220,340,470,630,650,650,1782,0,93,109.30504055493465,86.34255899960408,646.1061520021758,159.0
1772307008,50,,Aggregated,23.700000,0.000000,93,94,96,97,120,210,320,450,630,650,650,1805,0,93,109.09390240990949,86.34255899960408,646.1061520021758,159.0
1772307009,50,,Aggregated,23.400000,0.000000,93,94,96,97,110,210,320,450,630,650,650,1828,0,93,108.90068439270821,86.34255899960408,646.1061520021758,159.0
1772307010,50,,Aggregated,23.300000,0.000000,93,94,96,97,110,210,320,450,630,650,650,1853,0,93,108.69173647052332,86.34255899960408,646.1061520021758,159.0
1772307011,50,,Aggregated,22.800000,0.000000,93,94,96,97,110,210,320,450,630,650,650,1875,0,93,108.52898207673375,86.34255899960408,646.1061520021758,159.0
1772307012,50,,Aggregated,23.200000,0.000000,93,94,96,97,110,210,320,450,630,650,650,1899,0,93,108.31694785880434,86.34255899960408,646.1061520021758,159.0
1772307013,50,,Aggregated,23.200000,0.000000,93,94,96,97,110,210,320,440,630,650,650,1924,0,93,108.12021026084837,86.34255899960408,646.1061520021758,159.0
1772307014,50,,Aggregated,23.400000,0.000000,93,94,96,97,110,210,320,440,630,650,650,1946,0,93,107.94530388122713,86.34255899960408,646.1061520021758,159.0
1772307015,50,,Aggregated,24.100000,0.000000,93,94,96,97,110,210,320,440,630,650,650,1973,0,93,107.75345907900103,86.34255899960408,646.1061520021758,159.0
1772307016,50,,Aggregated,23.400000,0.000000,93,94,96,97,110,210,320,440,630,650,650,1994,0,93,107.59834620203384,86.34255899960408,646.1061520021758,159.0
1772307017,50,,Aggregated,23.800000,0.000000,93,94,96,97,110,210,320,440,610,650,650,2017,0,93,107.41842597812598,86.34255899960408,646.1061520021758,159.0
1772307018,50,,Aggregated,23.600000,0.000000,93,94,96,97,110,200,320,440,610,650,650,2047,0,93,107.19888073516199,86.34255899960408,646.1061520021758,159.0
1772307019,50,,Aggregated,23.400000,0.000000,93,94,96,97,110,200,310,440,610,650,650,2070,0,93,107.04224396999193,86.34255899960408,646.1061520021758,159.0
1772307020,50,,Aggregated,24.000000,0.000000,93,94,96,97,110,200,310,440,610,650,650,2090,0,93,106.90410215879224,86.34255899960408,646.1061520021758,159.0
1772307021,50,,Aggregated,24.100000,0.000000,93,94,96,97,110,200,310,430,610,650,650,2121,0,93,106.69878259211747,86.34255899960408,646.1061520021758,159.0
1772307022,50,,Aggregated,23.900000,0.000000,93,94,96,97,110,200,310,430,610,650,650,2139,0,93,106.58813719302059,86.34255899960408,646.1061520021758,159.0
1772307023,50,,Aggregated,24.300000,0.000000,93,94,96,97,110,190,310,430,610,650,650,2165,0,93,106.43337210756088,86.34255899960408,646.1061520021758,159.0
1772307024,50,,Aggregated,23.700000,0.000000,93,94,96,97,110,190,310,430,610,650,650,2190,0,93,106.26394890679386,86.34255899960408,646.1061520021758,159.0
1772307025,50,,Aggregated,24.000000,0.000000,93,94,96,97,100,190,300,430,610,650,650,2215,0,93,106.1091664450876,86.34255899960408,646.1061520021758,159.0
1772307026,50,,Aggregated,24.200000,0.000000,93,94,95,97,100,190,300,430,610,650,650,2238,0,93,105.95955157545693,86.34255899960408,646.1061520021758,159.0
1772307027,50,,Aggregated,23.800000,0.000000,93,94,95,97,100,180,300,430,610,650,650,2264,0,93,105.84790455957342,86.34255899960408,646.1061520021758,159.0
1772307028,50,,Aggregated,24.300000,0.000000,93,94,96,97,110,190,300,430,610,650,650,2289,0,93,106.10865669631461,86.34255899960408,646.1061520021758,159.0
1772307029,50,,Aggregated,24.700000,0.000000,93,94,95,97,100,190,300,430,610,650,650,2316,0,93,105.93710855908957,86.34255899960408,646.1061520021758,159.0
1772307030,50,,Aggregated,23.700000,0.000000,93,94,95,97,100,190,300,430,610,650,650,2335,0,93,105.83945887359405,86.34255899960408,646.1061520021758,159.0
1772307031,50,,Aggregated,24.600000,0.000000,93,94,95,97,100,180,300,430,610,650,650,2361,0,93,105.70153227946837,86.34255899960408,646.1061520021758,159.0
1772307032,50,,Aggregated,24.400000,0.000000,93,94,95,96,100,180,300,430,610,650,650,2381,0,93,105.57748688232367,86.34255899960408,646.1061520021758,159.0
1772307033,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,180,290,420,610,650,650,2402,0,93,105.4531126760257,86.34255899960408,646.1061520021758,159.0
1772307034,50,,Aggregated,24.300000,0.000000,93,94,95,96,100,180,290,420,610,650,650,2427,0,93,105.31208654381038,86.34255899960408,646.1061520021758,159.0
1772307035,50,,Aggregated,23.700000,0.000000,93,94,95,96,100,180,290,420,610,650,650,2448,0,93,105.19594487166263,86.34255899960408,646.1061520021758,159.0
1772307036,50,,Aggregated,24.100000,0.000000,93,94,95,96,100,180,290,420,610,650,650,2477,0,93,105.05043300962522,86.34255899960408,646.1061520021758,159.0
1772307037,50,,Aggregated,23.500000,0.000000,93,94,95,96,100,180,290,420,610,650,650,2496,0,93,104.9411107126759,86.34255899960408,646.1061520021758,159.0
1772307038,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,180,290,410,610,650,650,2522,0,93,104.7938218143639,86.34255899960408,646.1061520021758,159.0
1772307039,50,,Aggregated,22.900000,0.000000,93,94,95,96,100,180,290,410,610,650,650,2545,0,93,104.6729972773381,86.34255899960408,646.1061520021758,159.0
1772307040,50,,Aggregated,23.800000,0.000000,93,94,95,96,100,170,290,410,610,650,650,2568,0,93,104.54065391504233,86.34255899960408,646.1061520021758,159.0
1772307041,50,,Aggregated,22.500000,0.000000,93,94,95,96,100,170,290,410,610,650,650,2594,0,93,104.42210970965445,86.34255899960408,646.1061520021758,159.0
1772307042,50,,Aggregated,23.700000,0.000000,93,94,95,96,100,170,280,410,610,650,650,2617,0,93,104.3629462196522,86.34255899960408,646.1061520021758,159.0
1772307043,50,,Aggregated,23.500000,0.000000,93,94,95,96,100,170,280,410,610,650,650,2634,0,93,104.26816446994577,86.34255899960408,646.1061520021758,159.0
1772307044,50,,Aggregated,23.400000,0.000000,93,94,95,96,100,170,280,410,610,650,650,2660,0,93,104.15301143565385,86.34255899960408,646.1061520021758,159.0
1772307045,50,,Aggregated,23.500000,0.000000,93,94,95,96,100,170,280,410,610,650,650,2689,0,93,104.03690243058438,86.34255899960408,646.1061520021758,159.0
1772307046,50,,Aggregated,23.000000,0.000000,93,94,95,96,100,160,280,400,610,650,650,2713,0,93,103.91771855873684,86.34255899960408,646.1061520021758,159.0
1772307047,50,,Aggregated,23.500000,0.000000,93,94,95,96,100,160,280,400,610,650,650,2739,0,93,103.81369220585994,86.34255899960408,646.1061520021758,159.0
1772307048,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,160,270,400,610,650,650,2758,0,93,103.7299625956612,86.34255899960408,646.1061520021758,159.0
1772307049,50,,Aggregated,24.200000,0.000000,93,94,95,96,100,160,270,400,610,650,650,2789,0,93,103.60281045493541,86.34255899960408,646.1061520021758,159.0
1772307050,50,,Aggregated,24.000000,0.000000,93,94,95,96,100,160,270,390,610,650,650,2812,0,93,103.51183296793104,86.34255899960408,646.1061520021758,159.0
1772307051,50,,Aggregated,24.200000,0.000000,93,94,95,96,100,160,270,390,610,650,650,2836,0,93,103.41317850910681,86.34255899960408,646.1061520021758,159.0
1772307052,50,,Aggregated,24.000000,0.000000,93,94,95,96,100,160,270,390,610,650,650,2863,0,93,103.30937529368708,86.34255899960408,646.1061520021758,159.0
1772307053,50,,Aggregated,24.400000,0.000000,93,94,95,96,100,150,270,390,610,650,650,2882,0,93,103.22579822513376,86.34255899960408,646.1061520021758,159.0
1772307054,50,,Aggregated,24.300000,0.000000,93,94,95,96,100,150,270,370,610,650,650,2912,0,93,103.14239866169162,86.34255899960408,646.1061520021758,159.0
1772307055,50,,Aggregated,24.700000,0.000000,93,94,95,96,100,150,270,370,610,650,650,2931,0,93,103.08278469936754,86.34255899960408,646.1061520021758,159.0
1772307056,50,,Aggregated,24.700000,0.000000,93,94,95,96,100,150,270,370,610,650,650,2959,0,93,102.99045899724297,86.34255899960408,646.1061520021758,159.0
1772307057,50,,Aggregated,24.700000,0.000000,93,94,95,96,100,150,270,370,610,650,650,2980,0,93,102.90952921437183,86.34255899960408,646.1061520021758,159.0
1772307058,50,,Aggregated,23.900000,0.000000,93,94,95,96,100,150,270,370,570,650,650,3002,0,93,102.82409777908975,86.34255899960408,646.1061520021758,159.0
1772307059,50,,Aggregated,24.600000,0.000000,93,94,95,96,100,150,270,370,570,650,650,3030,0,93,102.74516593558947,86.34255899960408,646.1061520021758,159.0
1772307060,50,,Aggregated,24.200000,0.000000,93,94,95,96,100,150,270,370,570,650,650,3055,0,93,102.99522860420161,86.34255899960408,646.1061520021758,159.0
1772307061,50,,Aggregated,24.500000,0.000000,93,94,95,96,100,150,270,370,570,650,650,3078,0,93,103.0558657676507,86.34255899960408,646.1061520021758,159.0
1772307062,50,,Aggregated,24.300000,0.000000,93,94,95,96,100,160,270,370,570,650,650,3099,0,93,103.61958331198356,86.34255899960408,646.1061520021758,159.0
1772307063,50,,Aggregated,24.500000,0.000000,93,94,95,96,100,160,270,370,570,650,650,3124,0,93,103.64249324770798,86.34255899960408,646.1061520021758,159.0
1772307064,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,160,270,370,570,650,650,3146,0,93,103.59467220529307,86.34255899960408,646.1061520021758,159.0
1772307065,50,,Aggregated,23.700000,0.000000,93,94,95,96,100,160,270,370,570,650,650,3169,0,93,103.5178972820588,86.34255899960408,646.1061520021758,159.0
1772307066,50,,Aggregated,23.800000,0.000000,93,94,95,96,100,160,270,370,570,650,650,3196,0,93,103.42487557129158,86.34255899960408,646.1061520021758,159.0
1772307067,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,160,270,360,570,650,650,3216,0,93,103.35506292843388,86.34255899960408,646.1061520021758,159.0
1772307068,50,,Aggregated,24.100000,0.000000,93,94,95,96,100,160,270,360,570,650,650,3237,0,93,103.29107332309273,86.34255899960408,646.1061520021758,159.0
1772307069,50,,Aggregated,23.100000,0.000000,93,94,95,96,100,150,260,360,570,650,650,3261,0,93,103.21728476106897,86.34255899960408,646.1061520021758,159.0
1772307070,50,,Aggregated,23.400000,0.000000,93,94,95,96,100,150,260,360,570,650,650,3284,0,93,103.15283973685878,86.34255899960408,646.1061520021758,159.0
1772307071,50,,Aggregated,23.000000,0.000000,93,94,95,96,100,150,260,360,570,650,650,3307,0,93,103.0844151599145,86.34255899960408,646.1061520021758,159.0
1772307072,50,,Aggregated,22.800000,0.000000,93,94,95,96,100,150,260,360,570,650,650,3335,0,93,103.00386764343097,86.34255899960408,646.1061520021758,159.0
1772307073,50,,Aggregated,22.700000,0.000000,93,94,95,96,100,150,260,360,570,650,650,3355,0,93,102.93941888132264,86.34255899960408,646.1061520021758,159.0
1772307074,50,,Aggregated,23.700000,0.000000,93,94,95,96,100,150,260,360,570,650,650,3383,0,93,102.85384356808459,86.34255899960408,646.1061520021758,159.0
1772307075,50,,Aggregated,23.400000,0.000000,93,94,95,96,100,150,260,350,570,650,650,3402,0,93,102.81401491353209,86.34255899960408,646.1061520021758,159.0
1772307076,50,,Aggregated,23.100000,0.000000,93,94,95,96,100,150,260,350,570,650,650,3428,0,93,102.73987729721046,86.34255899960408,646.1061520021758,159.0
1772307077,50,,Aggregated,23.300000,0.000000,93,94,95,96,100,150,250,350,570,650,650,3454,0,93,102.66262587227395,86.34255899960408,646.1061520021758,159.0
1772307078,50,,Aggregated,22.700000,0.000000,93,94,95,96,100,150,250,350,570,650,650,3473,0,93,102.61977289456657,86.34255899960408,646.1061520021758,159.0
1772307079,50,,Aggregated,23.800000,0.000000,93,94,95,96,100,150,250,350,570,650,650,3500,0,93,102.55188569681086,86.34255899960408,646.1061520021758,159.0
1772307080,50,,Aggregated,23.500000,0.000000,93,94,95,96,100,150,250,350,570,650,650,3529,0,93,102.4855062762383,86.34255899960408,646.1061520021758,159.0
1772307081,50,,Aggregated,23.900000,0.000000,93,94,95,96,100,150,250,350,570,650,650,3555,0,93,102.40894997829595,86.34255899960408,646.1061520021758,159.0
1772307082,50,,Aggregated,24.100000,0.000000,93,94,95,96,100,150,250,350,570,650,650,3576,0,93,102.36640202875925,86.34255899960408,646.1061520021758,159.0
1772307083,50,,Aggregated,24.100000,0.000000,93,94,95,96,100,150,250,350,570,650,650,3600,0,93,102.3034895294019,86.34255899960408,646.1061520021758,159.0
1772307084,50,,Aggregated,24.400000,0.000000,93,94,95,96,100,150,240,340,570,650,650,3626,0,93,102.23937375202307,86.34255899960408,646.1061520021758,159.0
1772307085,50,,Aggregated,24.200000,0.000000,93,94,95,96,100,150,240,340,570,650,650,3642,0,93,102.20430910840966,86.34255899960408,646.1061520021758,159.0
1772307086,50,,Aggregated,24.400000,0.000000,93,94,95,96,100,150,240,340,570,650,650,3670,0,93,102.13711208687405,86.34255899960408,646.1061520021758,159.0
1772307087,50,,Aggregated,24.200000,0.000000,93,94,95,96,100,150,240,340,570,650,650,3693,0,93,102.07740682204822,86.34255899960408,646.1061520021758,159.0
1772307088,50,,Aggregated,24.600000,0.000000,93,94,95,96,100,140,240,330,570,650,650,3720,0,93,102.00322701366714,86.34255899960408,646.1061520021758,159.0
1772307089,50,,Aggregated,24.300000,0.000000,93,94,95,96,100,140,240,330,570,650,650,3744,0,93,101.94285482955509,86.34255899960408,646.1061520021758,159.0
1772307090,50,,Aggregated,24.200000,0.000000,93,94,95,96,100,140,240,330,570,650,650,3764,0,93,101.89448611792048,86.34255899960408,646.1061520021758,159.0
1772307091,50,,Aggregated,23.700000,0.000000,93,94,95,96,100,140,240,330,570,650,650,3793,0,93,101.83625448717646,86.34255899960408,646.1061520021758,159.0
1772307092,50,,Aggregated,23.700000,0.000000,93,94,95,96,100,140,240,320,570,650,650,3811,0,93,101.79705867248894,86.34255899960408,646.1061520021758,159.0
1772307093,50,,Aggregated,23.800000,0.000000,93,94,95,96,100,140,240,320,570,650,650,3839,0,93,101.73659288899336,86.34255899960408,646.1061520021758,159.0
1772307094,50,,Aggregated,23.500000,0.000000,93,94,95,96,100,140,240,320,570,650,650,3867,0,93,101.68108083006085,86.34255899960408,646.1061520021758,159.0
1772307095,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,140,240,320,570,650,650,3891,0,93,101.63218749418037,86.34255899960408,646.1061520021758,159.0
1772307096,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,140,240,320,570,650,650,3914,0,93,101.57949135842168,86.34255899960408,646.1061520021758,159.0
1772307097,50,,Aggregated,24.200000,0.000000,93,94,95,96,100,140,240,320,570,650,650,3943,0,93,101.51409015314525,86.34255899960408,646.1061520021758,159.0
1772307098,50,,Aggregated,24.700000,0.000000,93,94,95,96,100,140,240,320,570,650,650,3969,0,93,101.47694704430684,86.34255899960408,646.1061520021758,159.0
1772307099,50,,Aggregated,23.600000,0.000000,93,94,95,96,100,140,240,320,570,650,650,3987,0,93,101.44110906943938,86.34255899960408,646.1061520021758,159.0
1772307100,50,,Aggregated,24.800000,0.000000,93,94,95,96,100,130,230,320,540,650,650,4017,0,93,101.39234240025931,86.34255899960408,646.1061520021758,159.0
