Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772306757,25,,Aggregated,12.400000,0.000000,92,93,95,97,180,210,310,370,370,370,370,227,0,92,109.59626158605094,86.66635900226538,371.48696100121015,159.0
1772306758,25,,Aggregated,11.700000,0.000000,92,93,95,97,180,210,310,370,370,370,370,237,0,92,108.8080240465522,86.66635900226538,371.48696100121015,159.0
1772306759,25,,Aggregated,12.000000,0.000000,92,93,95,97,180,200,310,370,370,370,370,250,0,92,107.91308692014718,86.66635900226538,371.48696100121015,159.0
1772306760,25,,Aggregated,11.800000,0.000000,92,93,95,97,180,210,310,370,370,370,370,263,0,92,109.4997130191099,86.66635900226538,371.48696100121015,159.0
1772306761,25,,Aggregated,11.700000,0.000000,92,93,95,97,180,210,310,370,370,370,370,272,0,92,109.07912409934664,86.66635900226538,371.48696100121015,159.0
1772306762,25,,Aggregated,11.600000,0.000000,92,94,96,100,180,210,310,370,370,370,370,285,0,92,111.44050641761217,86.66635900226538,371.48696100121015,159.0
1772306763,25,,Aggregated,11.300000,0.000000,92,94,98,110,180,230,310,370,370,370,370,297,0,92,112.61666956907544,86.66635900226538,371.48696100121015,159.0
1772306764,25,,Aggregated,11.200000,0.000000,92,94,98,110,180,220,310,310,370,370,370,306,0,92,112.08591205562033,86.66635900226538,371.48696100121015,159.0
1772306765,25,,Aggregated,11.400000,0.000000,92,94,97,110,180,220,310,310,370,370,370,318,0,92,111.32796750948356,86.66635900226538,371.48696100121015,159.0
1772306766,25,,Aggregated,11.600000,0.000000,92,94,97,100,180,210,310,310,370,370,370,329,0,92,110.6502932827237,86.66635900226538,371.48696100121015,159.0
1772306767,25,,Aggregated,11.000000,0.000000,92,94,96,99,180,210,310,310,370,370,370,341,0,92,109.93764265985354,86.66635900226538,371.48696100121015,159.0
1772306768,25,,Aggregated,11.600000,0.000000,92,94,96,99,180,210,310,310,370,370,370,349,0,92,109.47525529228216,86.66635900226538,371.48696100121015,159.0
1772306769,25,,Aggregated,11.100000,0.000000,92,94,96,98,180,210,300,310,370,370,370,361,0,92,108.80083896399634,86.66635900226538,371.48696100121015,159.0
1772306770,25,,Aggregated,11.100000,0.000000,92,93,96,98,170,210,300,310,370,370,370,378,0,92,108.0108842460403,86.66635900226538,371.48696100121015,159.0
1772306771,25,,Aggregated,11.300000,0.000000,92,93,95,98,170,200,300,310,370,370,370,384,0,92,107.74673360939839,86.66635900226538,371.48696100121015,159.0
1772306772,25,,Aggregated,11.400000,0.000000,92,93,95,98,170,200,300,310,370,370,370,400,0,92,107.14301672753209,86.66635900226538,371.48696100121015,159.0
1772306773,25,,Aggregated,11.500000,0.000000,92,93,95,97,170,200,270,310,370,370,370,410,0,92,106.78076606587949,86.66635900226538,371.48696100121015,159.0
1772306774,25,,Aggregated,11.300000,0.000000,92,93,95,97,140,200,270,310,370,370,370,422,0,92,106.33261910667738,86.66635900226538,371.48696100121015,159.0
1772306775,25,,Aggregated,11.600000,0.000000,92,93,95,97,140,200,270,310,370,370,370,432,0,92,106.00535032641447,86.66635900226538,371.48696100121015,159.0
1772306776,25,,Aggregated,11.200000,0.000000,92,93,95,96,140,200,270,310,370,370,370,444,0,92,105.59650457886525,86.19990700026392,371.48696100121015,159.0
1772306777,25,,Aggregated,11.600000,0.000000,92,93,94,96,130,200,270,310,370,370,370,458,0,92,105.15826459390766,86.19990700026392,371.48696100121015,159.0
1772306778,25,,Aggregated,11.500000,0.000000,92,93,94,96,130,190,270,310,370,370,370,471,0,92,104.76553958814932,86.19990700026392,371.48696100121015,159.0
1772306779,25,,Aggregated,11.500000,0.000000,92,93,94,96,130,190,270,310,370,370,370,484,0,92,104.42325035954819,86.19990700026392,371.48696100121015,159.0
1772306780,25,,Aggregated,11.600000,0.000000,92,93,94,96,130,190,270,310,370,370,370,496,0,92,104.12979561093498,86.19990700026392,371.48696100121015,159.0
1772306781,25,,Aggregated,11.900000,0.000000,92,93,94,96,130,190,240,310,370,370,370,508,0,92,103.85112247838588,86.19990700026392,371.48696100121015,159.0
1772306782,25,,Aggregated,11.800000,0.000000,92,93,94,96,120,190,240,310,370,370,370,522,0,92,103.53845406324619,86.19990700026392,371.48696100121015,159.0
1772306783,25,,Aggregated,12.000000,0.000000,92,93,94,95,120,190,240,310,370,370,370,535,0,92,103.25095922993246,86.19990700026392,371.48696100121015,159.0
1772306784,25,,Aggregated,12.300000,0.000000,92,93,94,95,110,180,240,310,370,370,370,544,0,92,103.04878669119395,86.19990700026392,371.48696100121015,159.0
1772306785,25,,Aggregated,12.100000,0.000000,92,93,94,95,110,180,230,310,370,370,370,560,0,92,102.76879046967095,86.19990700026392,371.48696100121015,159.0
1772306786,25,,Aggregated,12.500000,0.000000,92,93,94,95,110,180,230,310,370,370,370,569,0,92,102.59589791742373,86.19990700026392,371.48696100121015,159.0
1772306787,25,,Aggregated,12.100000,0.000000,92,93,94,95,110,180,230,310,370,370,370,582,0,92,102.31276538317141,86.19990700026392,371.48696100121015,159.0
1772306788,25,,Aggregated,12.300000,0.000000,92,93,94,95,110,180,230,310,370,370,370,593,0,92,102.10374609106152,86.19990700026392,371.48696100121015,159.0
1772306789,25,,Aggregated,12.600000,0.000000,92,93,94,95,110,180,230,310,370,370,370,606,0,92,101.85492040593222,86.19990700026392,371.48696100121015,159.0
1772306790,25,,Aggregated,12.600000,0.000000,92,93,94,95,110,180,230,310,370,370,370,616,0,92,101.66564424999505,84.70536599998013,371.48696100121015,159.0
1772306791,25,,Aggregated,12.400000,0.000000,92,93,94,95,110,180,230,310,370,370,370,631,0,92,101.4498372107811,84.70536599998013,371.48696100121015,159.0
1772306792,25,,Aggregated,12.200000,0.000000,92,93,94,95,110,180,230,310,370,370,370,637,0,92,101.34099597802435,84.70536599998013,371.48696100121015,159.0
1772306793,25,,Aggregated,12.100000,0.000000,92,93,94,95,110,180,230,310,370,370,370,650,0,92,101.18219571845167,84.70536599998013,371.48696100121015,159.0
1772306794,25,,Aggregated,12.100000,0.000000,92,93,94,95,100,180,230,310,370,370,370,664,0,92,100.9665292801116,84.70536599998013,371.48696100121015,159.0
1772306795,25,,Aggregated,11.500000,0.000000,92,93,94,95,100,180,230,310,370,370,370,674,0,92,100.81289928633802,84.70536599998013,371.48696100121015,159.0
1772306796,25,,Aggregated,11.600000,0.000000,92,93,94,95,100,180,230,310,370,370,370,687,0,92,100.64612973217046,84.70536599998013,371.48696100121015,159.0
1772306797,25,,Aggregated,12.000000,0.000000,92,93,94,95,100,180,230,310,370,370,370,698,0,92,100.48559095560222,84.70536599998013,371.48696100121015,159.0
1772306798,25,,Aggregated,11.800000,0.000000,92,93,94,95,100,180,230,300,370,370,370,711,0,92,100.34719042055059,84.70536599998013,371.48696100121015,159.0
1772306799,25,,Aggregated,11.600000,0.000000,91,93,94,95,100,180,230,300,370,370,370,722,0,91,100.20717394322384,84.70536599998013,371.48696100121015,159.0
1772306800,25,,Aggregated,11.300000,0.000000,91,93,94,95,100,180,230,300,370,370,370,733,0,91,100.07930236698742,84.70536599998013,371.48696100121015,159.0
1772306801,25,,Aggregated,11.700000,0.000000,91,93,94,95,99,170,230,300,370,370,370,745,0,91,99.95515538791105,84.70536599998013,371.48696100121015,159.0
1772306802,25,,Aggregated,11.600000,0.000000,91,93,94,95,99,170,220,300,370,370,370,753,0,91,99.8741920172505,84.70536599998013,371.48696100121015,159.0
1772306803,25,,Aggregated,11.700000,0.000000,92,93,94,95,99,170,220,300,370,370,370,769,0,92,99.74652615863316,84.70536599998013,371.48696100121015,159.0
1772306804,25,,Aggregated,11.500000,0.000000,92,93,94,95,99,170,220,300,370,370,370,779,0,92,99.66528162770354,84.70536599998013,371.48696100121015,159.0
1772306805,25,,Aggregated,12.100000,0.000000,92,93,94,95,99,170,220,300,370,370,370,791,0,92,99.54936939187199,84.70536599998013,371.48696100121015,159.0
1772306806,25,,Aggregated,11.700000,0.000000,92,93,94,95,99,170,210,270,370,370,370,804,0,92,99.63899970642984,84.70536599998013,371.48696100121015,159.0
1772306807,25,,Aggregated,11.500000,0.000000,92,93,94,95,99,170,210,270,370,370,370,812,0,92,99.5574827585846,84.70536599998013,371.48696100121015,159.0
1772306808,25,,Aggregated,11.400000,0.000000,92,93,94,95,99,170,210,270,370,370,370,825,0,92,99.4275294375433,84.70536599998013,371.48696100121015,159.0
1772306809,25,,Aggregated,11.500000,0.000000,92,93,94,95,98,170,210,270,370,370,370,835,0,92,99.32521038798426,84.70536599998013,371.48696100121015,159.0
1772306810,25,,Aggregated,12.000000,0.000000,92,93,94,94,98,150,210,270,370,370,370,850,0,92,99.187473121124,84.70536599998013,371.48696100121015,159.0
1772306811,25,,Aggregated,11.100000,0.000000,91,93,94,94,98,150,210,270,370,370,370,858,0,91,99.10865624586684,84.70536599998013,371.48696100121015,159.0
1772306812,25,,Aggregated,11.200000,0.000000,92,93,94,94,98,140,210,270,370,370,370,872,0,92,99.01482143915361,84.70536599998013,371.48696100121015,159.0
1772306813,25,,Aggregated,11.700000,0.000000,92,93,94,94,98,140,210,270,370,370,370,883,0,92,98.91719553787686,84.70536599998013,371.48696100121015,159.0
1772306814,25,,Aggregated,11.000000,0.000000,91,93,94,94,98,140,210,270,370,370,370,892,0,91,98.83264130935316,84.70536599998013,371.48696100121015,159.0
1772306815,25,,Aggregated,11.700000,0.000000,91,93,94,94,98,140,210,270,370,370,370,905,0,91,98.71854565076747,84.70536599998013,371.48696100121015,159.0
1772306816,25,,Aggregated,11.300000,0.000000,91,93,93,94,98,140,210,270,370,370,370,912,0,91,98.65569312164791,84.70536599998013,371.48696100121015,159.0
1772306817,25,,Aggregated,11.500000,0.000000,91,93,93,94,98,140,210,270,370,370,370,929,0,91,98.53168686646143,84.70536599998013,371.48696100121015,159.0
1772306818,25,,Aggregated,11.400000,0.000000,91,93,94,94,98,140,210,270,370,370,370,940,0,91,98.45876744993609,84.70536599998013,371.48696100121015,159.0
1772306819,25,,Aggregated,10.900000,0.000000,91,93,94,94,98,140,210,270,370,370,370,949,0,91,98.39811341194434,84.70536599998013,371.48696100121015,159.0
1772306820,25,,Aggregated,11.200000,0.000000,92,93,94,94,98,140,210,270,370,370,370,961,0,92,98.80274287402419,84.70536599998013,371.48696100121015,159.0
1772306821,25,,Aggregated,11.600000,0.000000,92,93,94,95,99,150,210,270,370,370,370,973,0,92,99.14301404001844,84.70536599998013,371.48696100121015,159.0
1772306822,25,,Aggregated,11.200000,0.000000,92,93,94,95,100,180,230,310,380,380,380,985,0,92,100.85267112277174,84.70536599998013,381.85263800187386,159.0
1772306823,25,,Aggregated,11.100000,0.000000,92,93,94,95,100,180,230,310,380,380,380,996,0,92,100.87923961238272,84.70536599998013,381.85263800187386,159.0
1772306824,25,,Aggregated,11.600000,0.000000,92,93,94,95,100,170,230,300,380,380,380,1007,0,92,100.78598707739425,84.70536599998013,381.85263800187386,159.0
1772306825,25,,Aggregated,11.000000,0.000000,92,93,94,95,100,170,230,300,380,380,380,1022,0,92,100.69511236295497,84.70536599998013,381.85263800187386,159.0
1772306826,25,,Aggregated,11.700000,0.000000,92,93,94,95,100,170,230,300,380,380,380,1034,0,92,100.5970930047758,84.70536599998013,381.85263800187386,159.0
1772306827,25,,Aggregated,11.300000,0.000000,92,93,94,95,100,170,230,300,380,380,380,1043,0,92,100.51552586475583,84.70536599998013,381.85263800187386,159.0
1772306828,25,,Aggregated,11.500000,0.000000,92,93,94,95,100,170,230,300,380,380,380,1056,0,92,100.41973300751854,84.70536599998013,381.85263800187386,159.0
1772306829,25,,Aggregated,12.200000,0.000000,92,93,94,95,100,170,230,300,380,380,380,1067,0,92,100.33271810209509,84.70536599998013,381.85263800187386,159.0
1772306830,25,,Aggregated,11.500000,0.000000,92,93,94,95,100,170,230,300,380,380,380,1081,0,92,100.23818257997559,84.70536599998013,381.85263800187386,159.0
1772306831,25,,Aggregated,11.800000,0.000000,92,93,94,95,100,170,230,300,380,380,380,1094,0,92,100.14245578149612,84.70536599998013,381.85263800187386,159.0
1772306832,25,,Aggregated,12.400000,0.000000,92,93,94,95,100,150,230,290,380,380,380,1104,0,92,100.08675340303773,84.70536599998013,381.85263800187386,159.0
1772306833,25,,Aggregated,11.600000,0.000000,92,93,94,95,99,150,230,290,380,380,380,1116,0,92,100.00854144082074,84.70536599998013,381.85263800187386,159.0
1772306834,25,,Aggregated,12.000000,0.000000,92,93,94,95,99,150,230,290,380,380,380,1128,0,92,99.91902330226199,84.70536599998013,381.85263800187386,159.0
1772306835,25,,Aggregated,12.100000,0.000000,92,93,94,95,99,150,230,290,380,380,380,1138,0,92,99.86597471436738,84.70536599998013,381.85263800187386,159.0
1772306836,25,,Aggregated,11.600000,0.000000,92,93,94,95,99,140,230,290,380,380,380,1150,0,92,99.77910513299993,84.70536599998013,381.85263800187386,159.0
1772306837,25,,Aggregated,12.000000,0.000000,92,93,94,95,99,140,230,290,380,380,380,1160,0,92,99.70794541633698,84.70536599998013,381.85263800187386,159.0
1772306838,25,,Aggregated,11.800000,0.000000,92,93,94,95,98,140,230,290,380,380,380,1173,0,92,99.6272384040368,84.70536599998013,381.85263800187386,159.0
1772306839,25,,Aggregated,11.600000,0.000000,92,93,94,95,98,140,230,290,380,380,380,1186,0,92,99.53798636082863,84.70536599998013,381.85263800187386,159.0
1772306840,25,,Aggregated,11.900000,0.000000,92,93,94,95,98,140,230,290,380,380,380,1198,0,92,99.45970147824552,84.70536599998013,381.85263800187386,159.0
1772306841,25,,Aggregated,11.600000,0.000000,92,93,94,95,98,140,220,270,380,380,380,1212,0,92,99.37623927057773,84.70536599998013,381.85263800187386,159.0
1772306842,25,,Aggregated,11.300000,0.000000,92,93,94,94,98,140,220,270,380,380,380,1221,0,92,99.31589544712469,84.70536599998013,381.85263800187386,159.0
1772306843,25,,Aggregated,12.000000,0.000000,92,93,94,94,98,140,220,270,380,380,380,1234,0,92,99.2513942754724,84.70536599998013,381.85263800187386,159.0
1772306844,25,,Aggregated,12.000000,0.000000,92,93,94,94,98,140,220,270,380,380,380,1244,0,92,99.19588032470122,84.70536599998013,381.85263800187386,159.0
1772306845,25,,Aggregated,11.500000,0.000000,92,93,94,95,98,140,210,270,380,380,380,1258,0,92,99.1426473926305,84.70536599998013,381.85263800187386,159.0
1772306846,25,,Aggregated,12.200000,0.000000,92,93,94,95,98,140,210,270,380,380,380,1266,0,92,99.10464366266162,84.70536599998013,381.85263800187386,159.0
1772306847,25,,Aggregated,11.700000,0.000000,92,93,94,95,98,140,210,270,380,380,380,1281,0,92,99.03363709987313,84.70536599998013,381.85263800187386,159.0
1772306848,25,,Aggregated,11.700000,0.000000,92,93,94,95,98,140,210,270,380,380,380,1290,0,92,98.9856757076987,84.70536599998013,381.85263800187386,159.0
1772306849,25,,Aggregated,11.500000,0.000000,92,93,94,95,98,140,210,270,380,380,380,1299,0,92,98.94012278593767,84.70536599998013,381.85263800187386,159.0
1772306850,25,,Aggregated,11.800000,0.000000,92,93,94,95,98,140,210,270,380,380,380,1315,0,92,98.96842186991712,84.70536599998013,381.85263800187386,159.0
1772306851,25,,Aggregated,11.500000,0.000000,92,93,94,95,98,140,210,270,380,380,380,1326,0,92,98.92022445092975,84.70536599998013,381.85263800187386,159.0
1772306852,25,,Aggregated,11.900000,0.000000,92,93,94,95,98,140,210,270,380,380,380,1337,0,92,98.87752826771404,84.70536599998013,381.85263800187386,159.0
1772306853,25,,Aggregated,11.800000,0.000000,92,93,94,95,98,130,210,270,380,380,380,1351,0,92,98.81514578603611,84.70536599998013,381.85263800187386,159.0
1772306854,25,,Aggregated,11.300000,0.000000,92,93,94,95,98,130,210,270,380,380,380,1361,0,92,98.76402833280126,84.70536599998013,381.85263800187386,159.0
1772306855,25,,Aggregated,11.700000,0.000000,92,93,94,95,98,130,210,270,380,380,380,1374,0,92,98.70970688424369,84.70536599998013,381.85263800187386,159.0
1772306856,25,,Aggregated,11.400000,0.000000,92,93,94,95,98,130,210,270,380,380,380,1385,0,92,98.66582761801395,84.70536599998013,381.85263800187386,159.0
1772306857,25,,Aggregated,11.500000,0.000000,92,93,94,95,98,130,210,270,380,380,380,1396,0,92,98.6164905293389,84.70536599998013,381.85263800187386,159.0
1772306858,25,,Aggregated,11.900000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1407,0,92,98.57151614496725,84.70536599998013,381.85263800187386,159.0
1772306859,25,,Aggregated,12.100000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1421,0,92,98.51254560448278,84.70536599998013,381.85263800187386,159.0
1772306860,25,,Aggregated,11.500000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1438,0,92,98.4348185382295,84.70536599998013,381.85263800187386,159.0
1772306861,25,,Aggregated,11.900000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1443,0,92,98.41112943241384,84.70536599998013,381.85263800187386,159.0
1772306862,25,,Aggregated,12.100000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1459,0,92,98.35209003082586,84.70536599998013,381.85263800187386,159.0
1772306863,25,,Aggregated,11.900000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1469,0,92,98.33910035464324,84.70536599998013,381.85263800187386,159.0
1772306864,25,,Aggregated,11.700000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1481,0,92,98.44130713907651,84.70536599998013,381.85263800187386,159.0
1772306865,25,,Aggregated,11.800000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1490,0,92,98.41138057984688,84.70536599998013,381.85263800187386,159.0
1772306866,25,,Aggregated,11.700000,0.000000,92,93,94,95,98,130,200,260,380,380,380,1505,0,92,98.39388487705469,84.70536599998013,381.85263800187386,159.0
1772306867,25,,Aggregated,12.100000,0.000000,92,93,94,95,98,130,200,260,380,380,380,1516,0,92,98.33312032188253,84.70536599998013,381.85263800187386,159.0
1772306868,25,,Aggregated,11.600000,0.000000,92,93,94,95,98,130,200,260,380,380,380,1529,0,92,98.28115342379634,84.70536599998013,381.85263800187386,159.0
1772306869,25,,Aggregated,12.000000,0.000000,92,93,94,95,98,130,200,260,380,380,380,1541,0,92,98.22386027643704,84.70536599998013,381.85263800187386,159.0
1772306870,25,,Aggregated,12.200000,0.000000,92,93,94,95,98,130,200,260,380,380,380,1557,0,92,98.16945787925091,84.70536599998013,381.85263800187386,159.0
1772306871,25,,Aggregated,12.100000,0.000000,92,93,94,95,98,130,200,260,380,380,380,1567,0,92,98.12730726228007,84.70536599998013,381.85263800187386,159.0
1772306872,25,,Aggregated,11.600000,0.000000,92,93,94,95,98,130,200,260,380,380,380,1580,0,92,98.07216747784982,84.70536599998013,381.85263800187386,159.0
1772306873,25,,Aggregated,11.900000,0.000000,92,93,94,95,98,130,200,260,380,380,380,1592,0,92,98.03585506595473,84.70536599998013,381.85263800187386,159.0
1772306874,25,,Aggregated,12.600000,0.000000,92,93,94,95,98,130,200,240,380,380,380,1605,0,92,97.99069430280333,84.70536599998013,381.85263800187386,159.0
1772306875,25,,Aggregated,12.000000,0.000000,92,93,94,95,98,130,200,240,380,380,380,1616,0,92,97.9539659313037,84.70536599998013,381.85263800187386,159.0
1772306876,25,,Aggregated,12.400000,0.000000,92,93,94,95,97,120,200,240,380,380,380,1631,0,92,97.89955808827813,84.70536599998013,381.85263800187386,159.0
1772306877,25,,Aggregated,12.200000,0.000000,92,93,94,95,97,120,200,240,380,380,380,1642,0,92,97.86486651338635,84.70536599998013,381.85263800187386,159.0
1772306878,25,,Aggregated,12.500000,0.000000,92,93,94,95,97,120,200,240,380,380,380,1652,0,92,97.82087126149132,84.70536599998013,381.85263800187386,159.0
1772306879,25,,Aggregated,12.300000,0.000000,92,93,94,94,97,120,200,240,380,380,380,1665,0,92,97.76862561680441,84.70536599998013,381.85263800187386,159.0
1772306880,25,,Aggregated,12.300000,0.000000,92,93,94,95,97,120,200,260,380,380,380,1676,0,92,97.87401379354576,84.70536599998013,381.85263800187386,159.0
1772306881,25,,Aggregated,12.500000,0.000000,92,93,94,95,98,130,200,260,380,380,380,1689,0,92,98.1195200959025,84.70536599998013,381.85263800187386,159.0
1772306882,25,,Aggregated,12.400000,0.000000,92,93,94,95,98,140,210,260,380,380,380,1702,0,92,98.9707509265501,84.70536599998013,381.85263800187386,159.0
1772306883,25,,Aggregated,12.200000,0.000000,92,93,94,95,98,140,210,260,380,380,380,1714,0,92,98.96406270010732,84.70536599998013,381.85263800187386,159.0
1772306884,25,,Aggregated,12.200000,0.000000,92,93,94,95,98,140,210,260,380,380,380,1726,0,92,98.92041330126584,84.70536599998013,381.85263800187386,159.0
1772306885,25,,Aggregated,12.400000,0.000000,92,93,94,95,98,140,210,260,380,380,380,1741,0,92,98.86824142273616,84.70536599998013,381.85263800187386,159.0
1772306886,25,,Aggregated,12.400000,0.000000,92,93,94,95,98,140,210,260,380,380,380,1752,0,92,98.83170576882574,84.70536599998013,381.85263800187386,159.0
1772306887,25,,Aggregated,12.300000,0.000000,92,93,94,95,98,140,210,260,380,380,380,1766,0,92,98.78246197564245,84.70536599998013,381.85263800187386,159.0
1772306888,25,,Aggregated,12.500000,0.000000,92,93,94,95,98,140,210,260,380,380,380,1773,0,92,98.77235052508988,84.70536599998013,381.85263800187386,159.0
1772306889,25,,Aggregated,12.400000,0.000000,92,93,94,95,98,140,210,260,380,380,380,1788,0,92,98.71936167896098,84.70536599998013,381.85263800187386,159.0
1772306890,25,,Aggregated,12.200000,0.000000,92,93,94,95,98,140,210,260,380,380,380,1801,0,92,98.6724189722247,84.70536599998013,381.85263800187386,159.0
1772306891,25,,Aggregated,12.000000,0.000000,92,93,94,95,98,140,210,260,380,380,380,1812,0,92,98.6279278907086,84.70536599998013,381.85263800187386,159.0
1772306892,25,,Aggregated,12.300000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1825,0,92,98.58510338189599,84.70536599998013,381.85263800187386,159.0
1772306893,25,,Aggregated,12.200000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1840,0,92,98.5246163847636,84.70536599998013,381.85263800187386,159.0
1772306894,25,,Aggregated,12.400000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1852,0,92,98.47809559069464,84.70536599998013,381.85263800187386,159.0
1772306895,25,,Aggregated,12.500000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1861,0,92,98.4457873449558,84.70536599998013,381.85263800187386,159.0
1772306896,25,,Aggregated,12.200000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1873,0,92,98.40483316815589,84.70536599998013,381.85263800187386,159.0
1772306897,25,,Aggregated,12.500000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1885,0,92,98.35858388803861,84.70536599998013,381.85263800187386,159.0
1772306898,25,,Aggregated,11.900000,0.000000,92,93,94,95,98,130,210,260,380,380,380,1894,0,92,98.3313568970198,84.70536599998013,381.85263800187386,159.0
1772306899,25,,Aggregated,11.900000,0.000000,92,93,94,95,98,130,210,240,380,380,380,1911,0,92,98.27472703922679,84.70536599998013,381.85263800187386,159.0
1772306900,25,,Aggregated,12.200000,0.000000,92,93,94,95,98,130,210,240,380,380,380,1922,0,92,98.24924573619269,84.70536599998013,381.85263800187386,159.0
1772306901,25,,Aggregated,12.400000,0.000000,92,93,94,95,98,130,210,240,380,380,380,1934,0,92,98.21644072697254,84.70536599998013,381.85263800187386,159.0
1772306902,25,,Aggregated,12.400000,0.000000,92,93,94,95,98,130,210,240,380,380,380,1942,0,92,98.19398841089884,84.70536599998013,381.85263800187386,159.0
1772306903,25,,Aggregated,12.300000,0.000000,92,93,94,95,98,130,200,240,380,380,380,1955,0,92,98.15273743322747,84.70536599998013,381.85263800187386,159.0
1772306904,25,,Aggregated,12.000000,0.000000,92,93,94,95,98,130,200,240,380,380,380,1966,0,92,98.11554839061566,84.70536599998013,381.85263800187386,159.0
1772306905,25,,Aggregated,11.500000,0.000000,92,93,94,95,98,130,200,240,380,380,380,1980,0,92,98.08855122371438,84.70536599998013,381.85263800187386,159.0
1772306906,25,,Aggregated,11.800000,0.000000,92,93,94,95,98,130,200,240,380,380,380,1991,0,92,98.06257770766268,84.70536599998013,381.85263800187386,159.0
